workload,variant,commit,batch,run,write_ns,read_ns,sync_ns,dirty_sync_ns,clean_sync_ns,unmount_ns
sync-cycle,implementation,9af7a5f36,4,10,,,,9898,266,7188
sync-cycle,implementation,9af7a5f36,4,11,,,,11459,275,8249
sync-cycle,implementation,9af7a5f36,4,12,,,,11637,268,8692
sync-cycle,implementation,9af7a5f36,4,13,,,,10866,216,7466
sync-cycle,implementation,9af7a5f36,4,14,,,,9023,265,6550
sync-cycle,implementation,9af7a5f36,4,15,,,,14818,482,27386
sync-cycle,implementation,9af7a5f36,4,16,,,,9352,204,6133
sync-cycle,implementation,9af7a5f36,4,17,,,,8758,267,5924
sync-cycle,implementation,9af7a5f36,4,18,,,,10624,211,7223
sync-cycle,implementation,9af7a5f36,4,19,,,,12757,245,7772
sequential,implementation,9af7a5f36,5,0,6917943,8125588,21398,,,
sequential,implementation,9af7a5f36,5,1,7039072,7581590,18714,,,
sequential,implementation,9af7a5f36,5,2,6454323,7918112,19160,,,
sequential,implementation,9af7a5f36,5,3,7001463,7694959,19126,,,
sequential,implementation,9af7a5f36,5,4,6755473,7664277,19444,,,
sequential,implementation,9af7a5f36,5,5,7094250,8474773,19591,,,
sequential,implementation,9af7a5f36,5,6,7015102,8178956,19481,,,
sequential,implementation,9af7a5f36,5,7,6877673,8342502,20973,,,
sequential,implementation,9af7a5f36,5,8,7083332,7523818,26299,,,
sequential,implementation,9af7a5f36,5,9,6675057,7590889,20885,,,
sequential,implementation,9af7a5f36,5,10,6460753,7890293,19168,,,
